ano,mes,estado,casos,mortes,temperatura,precipitacao,data_criacao,data_atualizacao
2016,Fevereiro,RJ,26,5,20.49,2887.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,RN,3,4,15.64,193.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,RO,4,0,25.82,956.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,RR,0,0,28.71,33.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,RS,0,0,21.64,4066.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,SC,2,0,21.25,3742.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,SE,2,0,22.35,91.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,SP,36295,32,24.26,5933.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Fevereiro,TO,4,0,26.69,799.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,AC,0,0,24.77,883.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,AL,8,2,27.85,589.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,AM,0,0,17.56,4265.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,AP,0,0,25.56,743.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,BA,20,1,26.45,1153.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,CE,7,3,24.26,1536.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,DF,1,1,22.17,363.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,ES,0,2,24.68,751.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,GO,6,10,22.96,3408.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,MA,2,4,23.39,2718.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,MG,70,83,22.26,5847.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,MS,19,2,22.07,2231.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,MT,7,1,23.13,5523.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,PA,5,0,21.64,6159.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,PB,3,2,23.77,906.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,PE,23,6,27.04,712.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,PI,0,0,25.52,1859.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,PR,14,18,21.41,2390.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,RJ,28,1,22.07,2244.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,RN,7,9,21.47,541.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,RO,1,1,25.35,1540.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,RR,1,0,30.03,0.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,RS,1,0,18.67,7094.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,SC,3,1,20.04,4568.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,SE,4,1,27.25,157.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,SP,45313,31,22.94,4522.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Marco,TO,2,0,25.93,2441.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,AC,0,0,22.03,530.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,AL,0,0,26.79,595.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,AM,0,0,17.91,3234.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,AP,0,0,17.29,694.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,BA,4,0,24.77,1310.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,CE,3,4,23.89,1162.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,DF,0,3,21.89,14.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,ES,4,3,22.3,194.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,GO,6,11,23.35,276.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,MA,2,1,24.45,1629.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,MG,67,62,22.79,1334.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,MS,9,2,22.44,1368.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,MT,6,0,22.36,1290.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,PA,0,0,21.68,4275.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,PB,3,1,23.07,852.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,PE,7,6,24.64,520.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,PI,0,1,27.11,769.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,PR,14,10,21.09,1584.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,RJ,12,3,22.85,376.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,RN,0,6,24.38,524.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,RO,1,1,21.69,471.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,RR,0,0,28.03,270.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,RS,1,1,16.92,7445.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,SC,1,1,19.61,2469.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,SE,2,0,23.97,163.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,SP,32928,27,23.11,890.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Abril,TO,0,0,26.45,936.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,AC,0,0,21.23,429.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,AL,4,1,25.61,867.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,AM,0,0,21.12,2884.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,AP,0,0,12.99,414.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,BA,4,0,22.68,2056.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,CE,7,9,26.56,656.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,DF,2,3,20.22,33.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,ES,1,1,20.54,124.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,GO,5,7,22.78,307.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,MA,0,2,26.27,985.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,MG,26,25,19.46,1127.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,MS,2,0,19.08,2862.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,MT,2,0,22.93,530.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,PA,0,0,22.5,2499.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,PB,1,4,23.64,868.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,PE,2,1,22.69,930.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,PI,0,0,28.11,592.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,PR,2,4,13.26,3169.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,RJ,6,2,20.23,893.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,RN,1,2,24.23,459.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,RO,0,0,20.17,310.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,RR,0,0,26.64,327.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,RS,0,0,11.07,2516.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,SC,0,0,12.79,2300.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,SE,2,0,20.65,703.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,SP,12483,6,17.93,2823.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Maio,TO,2,0,26.4,194.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,AC,0,0,17.89,166.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,AL,1,1,24.85,692.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,AM,0,0,22.39,1783.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,AP,0,0,22.38,393.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,BA,1,0,22.24,1602.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,CE,3,3,25.35,249.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,DF,0,2,19.92,2.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,ES,0,1,18.36,433.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,GO,0,1,20.57,162.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,MA,0,0,26.35,471.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,MG,5,8,17.5,2070.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,MS,0,0,16.55,693.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,MT,0,0,22.21,415.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,PA,0,0,23.47,1111.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,PB,1,0,24.44,392.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,PE,2,1,22.32,378.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,PI,0,0,27.06,219.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,PR,1,1,12.8,1709.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,RJ,3,2,17.78,1630.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,RN,0,0,21.93,294.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,RO,0,0,24.61,75.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,RR,0,0,24.02,340.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,RS,0,0,7.72,768.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,SC,0,0,10.6,1149.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,SE,0,0,19.1,512.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,SP,2199,1,15.3,2771.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Junho,TO,0,0,24.52,233.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,AC,0,0,16.88,64.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,AL,0,3,21.39,520.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,AM,0,0,20.1,1028.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,AP,0,0,26.51,162.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,BA,2,1,20.06,2064.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,CE,0,2,25.3,33.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,DF,0,1,20.33,0.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,ES,0,0,20.81,323.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,GO,1,1,21.58,0.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,MA,0,0,23.57,188.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,MG,5,3,18.07,217.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,MS,0,0,19.18,369.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,MT,1,0,21.95,3.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,PA,0,0,23.94,1044.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,PB,0,0,24.32,154.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,PE,1,2,23.23,320.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,PI,0,0,24.24,65.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,PR,0,0,14.87,1208.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,RJ,0,0,19.1,177.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,RN,0,2,15.11,51.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,RO,1,0,24.51,1.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,RR,0,0,21.79,208.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,RS,0,0,10.76,4302.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,SC,0,0,13.33,2072.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,SE,0,0,19.95,202.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,SP,793,0,17.26,294.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Julho,TO,0,0,24.01,1.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,AC,0,0,17.59,267.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,AL,0,1,19.99,208.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,AM,0,1,20.07,834.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,AP,0,0,27.31,95.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,BA,0,3,19.85,2432.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,CE,1,2,25.33,25.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,DF,0,2,21.76,39.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,ES,0,0,21.57,170.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,GO,1,1,21.72,305.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,MA,0,0,23.85,52.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,MG,4,1,18.79,710.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,MS,0,0,19.81,1895.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,MT,0,0,20.83,875.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,PA,0,0,22.5,503.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,PB,0,0,24.09,99.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,PE,0,0,23.88,172.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,PI,0,0,27.02,0.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,PR,0,0,13.92,2905.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,RJ,1,1,19.78,737.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,RN,0,0,23.44,101.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,RO,1,0,24.45,137.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,RR,0,0,26.05,99.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,RS,0,0,13.99,4652.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,SC,0,0,14.38,3227.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,SE,0,0,19.89,181.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,SP,360,2,18.42,1983.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Agosto,TO,0,0,23.05,22.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,AC,0,0,17.72,310.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,AL,0,1,22.97,127.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,AM,0,0,22.26,1702.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,AP,0,0,27.55,69.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,BA,0,0,20.09,1429.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,CE,0,0,25.01,35.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,DF,0,0,23.74,112.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,ES,0,1,22.47,311.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,GO,0,4,23.74,536.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,MA,1,1,24.37,336.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,MG,1,4,21.67,1797.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,MS,0,0,20.66,766.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,MT,0,0,22.24,1195.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,PA,0,0,21.29,1162.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,PB,0,0,21.42,53.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,PE,0,0,25.28,121.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,PI,0,0,28.07,248.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,PR,1,0,17.0,1161.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,RJ,0,0,19.99,1053.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,RN,0,0,24.08,90.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,RO,0,0,25.98,436.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,RR,0,0,27.9,105.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,RS,0,0,13.96,2391.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,SC,0,0,15.36,1705.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,SE,0,0,14.91,119.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,SP,256,3,20.02,841.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Setembro,TO,0,0,24.16,978.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,AC,0,0,22.67,882.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,AL,0,0,23.15,95.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,AM,0,0,22.57,2055.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,AP,0,0,19.18,1.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,BA,0,0,24.56,2581.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,CE,0,1,28.01,18.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,DF,0,1,23.01,387.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,ES,0,0,22.71,832.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,GO,0,1,23.16,1844.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,MA,0,0,24.78,485.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,MG,2,0,23.26,4834.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,MS,2,0,21.99,2223.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,MT,0,0,22.38,2788.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,PA,0,0,25.37,1316.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,PB,0,0,19.9,40.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,PE,0,0,25.3,37.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,PI,0,0,29.18,345.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,PR,0,0,19.71,3740.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,RJ,1,2,20.76,1619.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,RN,0,0,24.3,32.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,RO,0,0,20.56,430.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,RR,0,0,14.81,29.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,RS,0,0,17.5,9883.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,SC,0,0,16.78,4364.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,SE,0,0,16.37,50.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,SP,347,1,21.95,3399.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Outubro,TO,0,0,26.25,1289.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,AC,0,0,20.5,654.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,AL,0,0,20.68,67.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,AM,0,0,21.57,2156.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,AP,0,0,27.84,33.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,BA,0,0,24.67,4351.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,CE,0,3,28.56,13.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,DF,0,1,21.47,613.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,ES,0,0,23.39,1923.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,GO,0,1,23.13,3726.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,MA,0,0,24.53,778.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,MG,4,1,22.5,13838.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,MS,1,0,23.98,1704.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,MT,0,0,21.12,4842.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,PA,0,0,26.21,1480.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,PB,1,1,19.35,11.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,PE,0,0,24.74,61.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,PI,0,0,29.48,486.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,PR,0,0,20.02,2161.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,RJ,2,0,21.67,5455.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,RN,0,0,20.63,22.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,RO,0,0,17.49,676.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,RR,0,0,8.0,3.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,RS,0,0,19.66,5052.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,SC,0,0,18.19,2183.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,SE,0,0,26.55,36.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,SP,439,1,22.5,3348.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Novembro,TO,0,0,26.41,2717.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,AC,0,0,19.62,1133.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,AL,0,0,25.04,124.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,AM,1,0,15.78,5409.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,AP,0,0,26.13,716.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,BA,0,0,24.27,2213.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,CE,0,2,27.79,342.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,DF,0,0,22.01,491.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,ES,0,0,24.36,1565.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,GO,0,3,23.18,3190.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,MA,0,1,24.29,1175.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,MG,4,0,22.7,11459.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,MS,0,0,24.97,4648.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,MT,0,0,21.88,7452.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,PA,1,0,23.16,5432.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,PB,0,0,24.13,412.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,PE,0,0,26.51,238.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,PI,0,0,25.51,1174.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,PR,0,0,21.53,4527.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,RJ,0,0,23.61,3720.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,RN,0,0,20.46,232.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,RO,0,0,9.07,773.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,RR,0,0,9.4,113.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,RS,0,0,22.14,6149.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,SC,0,0,19.61,4674.2,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,SE,0,0,26.87,103.6,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,SP,467,0,23.17,5190.0,2025-07-22 22:31:01,2025-07-22 22:31:01
2016,Dezembro,TO,0,0,25.14,2844.8,2025-07-22 22:31:01,2025-07-22 22:31:01
2017,Janeiro,AC,0,0,16.13,1222.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2017,Janeiro,AL,0,1,27.38,111.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2017,Janeiro,AM,0,0,14.61,4235.4,2025-07-22 22:31:01,2025-07-22 22:31:01
2017,Janeiro,AP,0,0,25.34,694.2,2025-07-22 22:31:02,2025-07-22 22:31:02
